0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095,2.414213562373095
0.8788067904691176,0.8833208824931249,0.9028034791267933,0.896073395783492,0.9005874878074993,0.9200700844411677,0.9011837232740066,0.905697815298014,0.9251804119316823,0.8727357679355529,0.8772498599595602,0.8967324565932285,0.8900023732499273,0.8945164652739346,0.9139990619076029,0.8951127007404419,0.8996267927644492,0.9191093893981176,0.8704155609075671,0.8749296529315744,0.8944122495652428,0.8876821662219415,0.8921962582459488,0.9116788548796172,0.8927924937124562,0.8973065857364635,0.9167891823701318
2.6150090239387462,2.774919681394273,2.8849941342747485,2.6248119027620054,2.7847225602175323,2.8947970130980076,2.6266174034793766,2.7865280609349035,2.896602513815379,2.591061487041276,2.750972144496803,2.8610465973772787,2.600864365864535,2.760775023320062,2.870849476200538,2.6026698665819064,2.7625805240374333,2.872654976917909,2.581948220717824,2.741858878173351,2.8519333310538264,2.5917510995410833,2.75166175699661,2.8617362098770855,2.5935566002584545,2.7534672577139814,2.8635417105944567
1.9669096871847718,1.6030604463306415,1.2781135330044773,1.9429482984208004,1.57909905756667,1.254152144240506,1.9326950250288815,1.568845784174751,1.243898870848587,1.9142755871665935,1.550426346312463,1.225479432986299,1.8903141984026222,1.5264649575484919,1.2015180442223277,1.8800609250107034,1.516211684156573,1.191264770830409,1.8943900063638737,1.5305407655097434,1.2055938521835792,1.8704286175999023,1.5065793767457718,1.1816324634196078,1.8601753442079834,1.4963261033538529,1.1713791900276889
0.9560543927275158,1.3463814137251617,1.8270819864198138,0.8760439720913924,1.2663709930890383,1.7470715657836904,0.846805586566415,1.237132607564061,1.717833180258713,0.8655359057799297,1.2558629267775756,1.7365634994722277,0.7855254851438065,1.1758525061414524,1.6565530788361045,0.7562870996188291,1.146614120616475,1.627314693311127,0.8316915616115179,1.2220185826091639,1.702719155303816,0.751681140975395,1.142008161973041,1.622708734667693,0.7224427554504174,1.1127697764480633,1.5934703491427153
2.4534331679150507,2.342874897664695,1.9105649629709456,2.3042114058406367,2.193653135590281,1.7613432008965315,2.2527866501192593,2.1422283798689032,1.709918445175154,2.317993083964417,2.2074348137140616,1.775124879020312,2.168771321890003,2.0582130516396475,1.625903116945898,2.1173465661686253,2.0067882959182697,1.5744783612245201,2.2680522755796937,2.157494005329338,1.7251840706355885,2.11883051350528,2.008272243254924,1.5759623085611747,2.0674057577839022,1.9568474875335466,1.524537552839797
0.5122538549361194,0.127167879025323,0.250224549428281,0.29355963927572615,-0.09152633663507026,0.03153033376788772,0.22173386762635228,-0.16335210828444413,-0.04029543788148615,0.32747190042708063,-0.057614075483715776,0.0654425949192422,0.10877768476668737,-0.27630829114410904,-0.15325162074115106,0.036951913117313606,-0.3481340627934828,-0.22507739239052482,0.26054400313756376,-0.12454197277323265,-0.001485302370274666,0.0418497874771705,-0.3432361884336259,-0.22017951803066793,-0.029975984172203374,-0.4150619600829998,-0.2920052896800418
0.5249741539193487,1.3303293268432963,1.6956348613758534,0.2512318989357886,1.0565870718597363,1.4218926063922934,0.16613663502077247,0.9714918079447201,1.3367973424772772,0.2893910991111803,1.094746272035128,1.460051806567685,0.01564884412762027,0.821004017051568,1.1863095515841249,-0.06944641978739591,0.7359087531365518,1.1012142876691087,0.20596173174225535,1.0113169046662032,1.37662243919876,-0.06778052324130468,0.737574649682643,1.1028801842152,-0.15287578715632086,0.6524793857676269,1.0177849203001839
1.0868720412937212,0.25540242899117543,-0.5760671833113695,0.7865979512373528,-0.044871661065193004,-0.8763412733677379,0.7000503004744131,-0.13141931182813268,-0.9628889241306776,0.8022057492581922,-0.029263863044353616,-0.8607334753468985,0.5019316592018237,-0.3295379531007221,-1.161007565403267,0.415384008438884,-0.4160856038636618,-1.2475552161662067,0.7041886089286314,-0.12728100337391432,-0.9587506156764593,0.403914518872263,-0.4275550934302828,-1.2590247057328277,0.31736686810932335,-0.5141027441932224,-1.3455723564957673
-1.1569460682809554,-0.8156372224060724,0.22399737576256507,-1.444154145880481,-1.102845300005598,-0.06321070183696043,-1.5172785472908397,-1.1759697014159567,-0.13633510324731918,-1.4857235605286592,-1.1444147146537762,-0.10478011648513869,-1.7729316381281848,-1.4316227922533016,-0.3919881940846642,-1.8460560395385435,-1.5047471936636605,-0.465112595495023,-1.5950165702003476,-1.2537077243254646,-0.2140731261568271,-1.8822246477998732,-1.54091580192499,-0.5012812037563525,-1.955349049210232,-1.614040203335349,-0.5744056051667115
